,0
t2m,0.03261430264287588
tp,0.01761407072733674
msl,0.011003383138447393
v10,0.016709147355360693
u10,0.01855891007551525
EAWR,0.018450573972341358
SCAN,0.019690159649833613
NAO,0.0464561010299769
EA,0.02398484924019938
u250,0.014380987935347735
u850,0.0260000732850113
u500,0.011426498176649702
u700,0.017393020092416202
u1000,0.01474333393387321
v250,0.027528554044486345
v850,0.033755125310685315
v500,0.03030100984342261
v700,0.024363883262222275
v1000,0.01220547401802341
r250,0.018602805181579675
r850,0.014555388509510684
r500,0.019429625876876813
r700,0.009529179973664943
r1000,0.015388930912928376
z250,0.045487799989017814
z500,0.029130933073514425
z700,0.06487106257905619
z850,0.17711192544726412
z1000,0.009192893980981087
t250,0.01558626721423958
t850,0.013457923029719456
t500,0.02578714664835113
t700,0.015737938364101384
t1000,0.024271035992469017
dtd250,0.01517862462844003
dtd850,0.01771801884536876
dtd500,0.020421269321039603
dtd700,0.012833814231904833
dtd1000,0.01852795846594677
