,0
t2m,0.0337834247254541
tp,0.024924448467328393
msl,0.025981372427974457
v10,0.018214110465200484
u10,0.011204432708595823
EAWR,0.03449333283333622
SCAN,0.033414463911609925
NAO,0.026264225349570274
EA,0.039304276859582425
u250,0.021393952397261645
u850,0.012157372773250304
u500,0.017687514912264314
u700,0.011947483593555696
u1000,0.010810101738660552
v250,0.04539400275737525
v850,0.04908020464646574
v500,0.02866484059289474
v700,0.03647243468636539
v1000,0.0171283077279355
r250,0.014945919220035865
r850,0.02238477127656389
r500,0.023160438502377662
r700,0.027233037964656787
r1000,0.0184807819511758
z250,0.02347075723110971
z500,0.037208056295840945
z700,0.033648487428737654
z850,0.055739334906688184
z1000,0.03754682246964068
t250,0.029146808170089217
t850,0.012664633755105187
t500,0.021238460318426623
t700,0.013073923060659407
t1000,0.021437242003388018
dtd250,0.016765400674525983
dtd850,0.016019443505898703
dtd500,0.01846776427628213
dtd700,0.03657473373839722
dtd1000,0.022472879675718982
